seriesId,date,screen,views 
game-of-thrones,20200605,desktop,7613
game-of-thrones,20200605,tablet,2125
breaking-bad,20200605,mobile,574
family-guy,20200605,tv,45
family-guy,20200605,desktop,126
breaking-bad,20200605,desktop,1746
family-guy,20200605,mobile,55
breaking-bad,20200605,tv,2
family-guy,20200606,tv,48
breaking-bad,20200606,desktop,1586
top-gear,20200606,tablet,20
top-gear,20200606,tv,79
family-guy,20200606,tv,1
game-of-thrones,20200606,tv,9
breaking-bad,20200606,tv,781
game-of-thrones,20200606,desktop,6636
family-guy,20200606,mobile,37
game-of-thrones,20200606,mobile,2992
family-guy,20200606,tv,66
breaking-bad,20200606,tv,4
breaking-bad,20200606,tablet,508
game-of-thrones,20200606,tablet,1916
top-gear,20200606,mobile,25
breaking-bad,20200606,tv,1350
family-guy,20200606,desktop,125
top-gear,20200606,tv,52
family-guy,20200606,tablet,26
top-gear,20200606,desktop,79
game-of-thrones,20200606,tv,2368
breaking-bad,20200606,mobile,648
game-of-thrones,20200606,tv,4051
family-guy,20200607,tv,75
family-guy,20200607,desktop,115
family-guy,20200607,mobile,44
breaking-bad,20200607,desktop,1533
game-of-thrones,20200607,tablet,1238
breaking-bad,20200607,tv,661
game-of-thrones,20200607,tv,1367
game-of-thrones,20200607,mobile,2161
breaking-bad,20200607,mobile,600
breaking-bad,20200607,tv,1240
breaking-bad,20200607,tablet,441
family-guy,20200607,tv,39
game-of-thrones,20200607,tv,17
top-gear,20200607,tv,40
game-of-thrones,20200607,desktop,4318
breaking-bad,20200607,tv,5
top-gear,20200607,tablet,17
top-gear,20200607,mobile,36
top-gear,20200607,tv,45
game-of-thrones,20200607,tv,2686
top-gear,20200607,desktop,96
family-guy,20200607,tablet,23
game-of-thrones,20200608,tv,1058
game-of-thrones,20200608,mobile,1827
top-gear,20200608,tablet,32
family-guy,20200608,mobile,28
family-guy,20200608,desktop,60
game-of-thrones,20200608,desktop,3399
family-guy,20200608,tablet,14
top-gear,20200608,tv,51
game-of-thrones,20200608,tv,16
breaking-bad,20200608,tv,3
top-gear,20200608,tv,74
game-of-thrones,20200608,tv,2058
family-guy,20200608,tv,54
breaking-bad,20200608,mobile,503
top-gear,20200608,desktop,70
top-gear,20200608,mobile,27
family-guy,20200608,tv,27
breaking-bad,20200608,desktop,1346
breaking-bad,20200608,tv,1209
breaking-bad,20200608,tv,600
game-of-thrones,20200608,tablet,927
breaking-bad,20200608,tablet,383
top-gear,20200609,mobile,37
breaking-bad,20200609,tv,6
top-gear,20200609,tv,66
game-of-thrones,20200609,tv,1922
breaking-bad,20200609,tablet,378
breaking-bad,20200609,tv,674
game-of-thrones,20200609,tv,937
game-of-thrones,20200609,mobile,1856
breaking-bad,20200609,desktop,1222
family-guy,20200609,tv,52
game-of-thrones,20200609,tablet,926
breaking-bad,20200609,mobile,459
game-of-thrones,20200609,desktop,3097
breaking-bad,20200609,tv,1276
family-guy,20200609,desktop,43
game-of-thrones,20200609,tv,29
top-gear,20200609,desktop,51
top-gear,20200609,tablet,25
family-guy,20200609,tablet,4
top-gear,20200609,tv,39
family-guy,20200609,mobile,13
family-guy,20200609,tv,26
top-gear,20200610,tv,40
game-of-thrones,20200610,tv,4418
family-guy,20200610,tv,76
top-gear,20200610,desktop,97
top-gear,20200610,tv,87
family-guy,20200610,mobile,24
game-of-thrones,20200610,tablet,4261
game-of-thrones,20200610,mobile,7674
family-guy,20200610,desktop,75
breaking-bad,20200610,mobile,606
breaking-bad,20200610,desktop,1976
breaking-bad,20200610,tv,1047
family-guy,20200610,tablet,25
family-guy,20200610,tv,40
game-of-thrones,20200610,tv,8250
breaking-bad,20200610,tablet,474
game-of-thrones,20200610,tv,54
top-gear,20200610,mobile,39
top-gear,20200610,tablet,36
breaking-bad,20200610,tv,4
breaking-bad,20200610,tv,2108
game-of-thrones,20200610,desktop,14243
family-guy,20200610,tv,1
game-of-thrones,20200611,tv,2682
top-gear,20200611,mobile,26
game-of-thrones,20200611,tv,22
top-gear,20200611,tablet,57
family-guy,20200611,tv,17
breaking-bad,20200611,desktop,1892
top-gear,20200611,tv,96
family-guy,20200611,mobile,31
breaking-bad,20200611,tv,1413
game-of-thrones,20200611,desktop,9529
family-guy,20200611,tv,38
family-guy,20200611,tablet,16
breaking-bad,20200611,tv,3
game-of-thrones,20200611,tv,4785
family-guy,20200611,desktop,85
top-gear,20200611,desktop,71
breaking-bad,20200611,mobile,584
breaking-bad,20200611,tablet,437
game-of-thrones,20200611,tablet,2469
breaking-bad,20200611,tv,751
game-of-thrones,20200611,mobile,4127
top-gear,20200611,tv,35
game-of-thrones,20200612,desktop,6328
breaking-bad,20200612,tv,756
family-guy,20200612,desktop,71
breaking-bad,20200612,tv,3
game-of-thrones,20200612,tv,3580
breaking-bad,20200612,tablet,463
breaking-bad,20200612,tv,1427
top-gear,20200612,tablet,19
breaking-bad,20200612,mobile,581
family-guy,20200612,tablet,7
top-gear,20200612,tv,85
game-of-thrones,20200612,tablet,1755
game-of-thrones,20200612,tv,2089
top-gear,20200612,tv,12
family-guy,20200612,tv,31
family-guy,20200612,mobile,18
breaking-bad,20200612,desktop,1674
family-guy,20200612,tv,32
game-of-thrones,20200612,tv,18
top-gear,20200612,mobile,30
top-gear,20200612,desktop,57
game-of-thrones,20200612,mobile,2650
family-guy,20200613,tv,1
breaking-bad,20200613,tablet,378
family-guy,20200613,tablet,16
game-of-thrones,20200613,mobile,2159
top-gear,20200613,tv,38
top-gear,20200613,tablet,19
game-of-thrones,20200613,tv,1670
game-of-thrones,20200613,tv,3183
family-guy,20200613,tv,35
family-guy,20200613,mobile,19
top-gear,20200613,mobile,44
breaking-bad,20200613,tv,5
breaking-bad,20200613,tv,1378
family-guy,20200613,tv,17
top-gear,20200613,tv,72
breaking-bad,20200613,tv,698
family-guy,20200613,desktop,60
game-of-thrones,20200613,tv,8
game-of-thrones,20200613,desktop,4804
breaking-bad,20200613,desktop,1572
top-gear,20200613,desktop,70
game-of-thrones,20200613,tablet,1448
breaking-bad,20200613,mobile,541
breaking-bad,20200614,tv,843
game-of-thrones,20200614,tv,2740
top-gear,20200614,tablet,32
top-gear,20200614,tv,96
family-guy,20200614,tv,16
top-gear,20200614,tv,39
game-of-thrones,20200614,mobile,1657
family-guy,20200614,mobile,57
game-of-thrones,20200614,tv,1477
breaking-bad,20200614,desktop,1690
family-guy,20200614,desktop,57
top-gear,20200614,desktop,67
family-guy,20200614,tablet,14
breaking-bad,20200614,tv,1451
breaking-bad,20200614,tv,11
top-gear,20200614,mobile,42
game-of-thrones,20200614,tablet,1235
game-of-thrones,20200614,tv,13
breaking-bad,20200614,mobile,547
game-of-thrones,20200614,desktop,4259
breaking-bad,20200614,tablet,510
family-guy,20200614,tv,40
top-gear,20200615,tv,46
game-of-thrones,20200615,tablet,826
family-guy,20200615,tablet,15
family-guy,20200615,mobile,44
top-gear,20200615,desktop,41
top-gear,20200615,mobile,33
breaking-bad,20200615,mobile,439
breaking-bad,20200615,tv,1171
top-gear,20200615,tablet,53
family-guy,20200615,tv,56
family-guy,20200615,desktop,49
breaking-bad,20200615,tv,20
game-of-thrones,20200615,desktop,2537
game-of-thrones,20200615,tv,1
breaking-bad,20200615,desktop,1278
game-of-thrones,20200615,mobile,1323
game-of-thrones,20200615,tv,984
breaking-bad,20200615,tv,656
breaking-bad,20200615,tablet,370
game-of-thrones,20200615,tv,1544
top-gear,20200615,tv,32
family-guy,20200615,tv,15
game-of-thrones,20200616,tv,1448
breaking-bad,20200616,mobile,372
game-of-thrones,20200616,tv,10
breaking-bad,20200616,tablet,350
breaking-bad,20200616,tv,1176
family-guy,20200616,mobile,20
top-gear,20200616,tv,31
game-of-thrones,20200616,tablet,776
top-gear,20200616,desktop,70
breaking-bad,20200616,desktop,1274
family-guy,20200616,desktop,28
top-gear,20200616,tablet,35
breaking-bad,20200616,tv,686
game-of-thrones,20200616,mobile,1235
family-guy,20200616,tv,21
game-of-thrones,20200616,desktop,2470
top-gear,20200616,tv,88
family-guy,20200616,tablet,1
top-gear,20200616,mobile,61
family-guy,20200616,tv,28
breaking-bad,20200616,tv,5
game-of-thrones,20200616,tv,876
game-of-thrones,20200617,tv,8226
top-gear,20200617,tablet,23
breaking-bad,20200617,tv,877
family-guy,20200617,mobile,15
breaking-bad,20200617,desktop,1653
breaking-bad,20200617,tablet,582
game-of-thrones,20200617,tv,4514
top-gear,20200617,tv,35
top-gear,20200617,mobile,29
top-gear,20200617,tv,62
family-guy,20200617,tablet,10
top-gear,20200617,desktop,91
game-of-thrones,20200617,mobile,7960
family-guy,20200617,tv,45
game-of-thrones,20200617,tv,40
breaking-bad,20200617,tv,16
breaking-bad,20200617,mobile,610
family-guy,20200617,desktop,59
breaking-bad,20200617,tv,1573
game-of-thrones,20200617,tablet,5197
game-of-thrones,20200617,desktop,14233
family-guy,20200617,tv,25
family-guy,20200618,tv,17
breaking-bad,20200618,tv,600
top-gear,20200618,tv,55
breaking-bad,20200618,tv,1189
top-gear,20200618,tablet,53
family-guy,20200618,tv,37
top-gear,20200618,desktop,115
breaking-bad,20200618,desktop,1507
breaking-bad,20200618,tablet,427
game-of-thrones,20200618,tv,2906
top-gear,20200618,tv,24
breaking-bad,20200618,mobile,542
family-guy,20200618,desktop,55
family-guy,20200618,tablet,13
breaking-bad,20200618,tv,6
game-of-thrones,20200618,tablet,2784
game-of-thrones,20200618,mobile,4254
family-guy,20200618,mobile,19
top-gear,20200618,mobile,47
game-of-thrones,20200618,tv,5304
game-of-thrones,20200618,desktop,9645
game-of-thrones,20200618,tv,10
breaking-bad,20200619,tv,4
top-gear,20200619,tv,40
game-of-thrones,20200619,desktop,6853
family-guy,20200619,tablet,4
top-gear,20200619,desktop,100
family-guy,20200619,tv,11
game-of-thrones,20200619,tv,4212
game-of-thrones,20200619,tablet,2024
breaking-bad,20200619,tablet,460
breaking-bad,20200619,tv,602
top-gear,20200619,mobile,32
family-guy,20200619,desktop,54
breaking-bad,20200619,mobile,451
family-guy,20200619,mobile,40
breaking-bad,20200619,tv,1097
breaking-bad,20200619,desktop,1438
top-gear,20200619,tablet,47
game-of-thrones,20200619,mobile,2991
top-gear,20200619,tv,79
game-of-thrones,20200619,tv,2390
game-of-thrones,20200619,tv,18
family-guy,20200619,tv,35
breaking-bad,20200620,tablet,473
family-guy,20200620,desktop,70
game-of-thrones,20200620,tv,2011
breaking-bad,20200620,desktop,1370
game-of-thrones,20200620,tv,4023
family-guy,20200620,tv,50
game-of-thrones,20200620,tablet,1836
top-gear,20200620,tv,74
breaking-bad,20200620,mobile,442
breaking-bad,20200620,tv,5
game-of-thrones,20200620,desktop,6345
top-gear,20200620,tv,43
family-guy,20200620,tablet,10
family-guy,20200620,mobile,19
breaking-bad,20200620,tv,604
game-of-thrones,20200620,mobile,3095
game-of-thrones,20200620,tv,16
breaking-bad,20200620,tv,1150
family-guy,20200620,tv,10
top-gear,20200620,tablet,46
top-gear,20200620,desktop,83
top-gear,20200620,mobile,52
game-of-thrones,20200621,tv,1594
breaking-bad,20200621,tv,1016
top-gear,20200621,tv,32
family-guy,20200621,desktop,55
family-guy,20200621,mobile,46
breaking-bad,20200621,tv,536
breaking-bad,20200621,mobile,443
family-guy,20200621,tv,15
top-gear,20200621,mobile,35
game-of-thrones,20200621,desktop,4773
breaking-bad,20200621,desktop,1206
top-gear,20200621,tv,95
game-of-thrones,20200621,tv,8
game-of-thrones,20200621,tv,2990
top-gear,20200621,desktop,166
family-guy,20200621,tablet,4
top-gear,20200621,tablet,18
breaking-bad,20200621,tablet,316
game-of-thrones,20200621,mobile,2030
game-of-thrones,20200621,tablet,1357
family-guy,20200621,tv,38
family-guy,20200622,mobile,17
game-of-thrones,20200622,desktop,3357
top-gear,20200622,tv,35
breaking-bad,20200622,tv,501
game-of-thrones,20200622,tablet,1068
game-of-thrones,20200622,tv,1350
breaking-bad,20200622,tv,3
game-of-thrones,20200622,tv,11
family-guy,20200622,tv,76
family-guy,20200622,tablet,1
game-of-thrones,20200622,tv,2275
family-guy,20200622,tv,7
breaking-bad,20200622,desktop,1094
game-of-thrones,20200622,mobile,1640
top-gear,20200622,tablet,32
family-guy,20200622,desktop,58
breaking-bad,20200622,mobile,324
breaking-bad,20200622,tablet,313
top-gear,20200622,tv,55
top-gear,20200622,desktop,70
top-gear,20200622,mobile,46
breaking-bad,20200622,tv,939
family-guy,20200623,tablet,3
top-gear,20200623,tv,55
breaking-bad,20200623,tv,5
game-of-thrones,20200623,tv,5
family-guy,20200623,tv,5
game-of-thrones,20200623,desktop,3197
game-of-thrones,20200623,tv,2060
top-gear,20200623,tv,1
breaking-bad,20200623,tv,782
game-of-thrones,20200623,tablet,1138
breaking-bad,20200623,desktop,961
family-guy,20200623,mobile,25
game-of-thrones,20200623,mobile,1636
breaking-bad,20200623,tv,419
top-gear,20200623,tablet,19
breaking-bad,20200623,tablet,320
top-gear,20200623,mobile,38
game-of-thrones,20200623,tv,936
breaking-bad,20200623,mobile,286
family-guy,20200623,desktop,42
top-gear,20200623,desktop,66
top-gear,20200623,tv,46
family-guy,20200623,tv,27
family-guy,20200624,tablet,15
breaking-bad,20200624,tv,662
breaking-bad,20200624,tablet,426
game-of-thrones,20200624,mobile,10913
breaking-bad,20200624,mobile,444
top-gear,20200624,tablet,29
family-guy,20200624,desktop,40
game-of-thrones,20200624,tv,63
breaking-bad,20200624,tv,1
breaking-bad,20200624,tv,1201
family-guy,20200624,tv,55
game-of-thrones,20200624,tablet,6959
breaking-bad,20200624,desktop,1448
game-of-thrones,20200624,tv,10791
top-gear,20200624,tv,62
family-guy,20200624,mobile,28
game-of-thrones,20200624,desktop,19020
game-of-thrones,20200624,tv,5853
family-guy,20200624,tv,11
top-gear,20200624,mobile,62
top-gear,20200624,tv,99
top-gear,20200624,desktop,94
game-of-thrones,20200625,tablet,3847
top-gear,20200625,tv,1
top-gear,20200625,tv,82
top-gear,20200625,tv,58
breaking-bad,20200625,tablet,440
breaking-bad,20200625,tv,830
game-of-thrones,20200625,tv,3483
breaking-bad,20200625,tv,395
family-guy,20200625,desktop,43
top-gear,20200625,desktop,197
family-guy,20200625,tv,34
family-guy,20200625,tv,13
family-guy,20200625,tablet,23
game-of-thrones,20200625,desktop,11956
top-gear,20200625,tablet,47
game-of-thrones,20200625,tv,6826
game-of-thrones,20200625,mobile,6172
breaking-bad,20200625,mobile,381
breaking-bad,20200625,desktop,1053
family-guy,20200625,mobile,28
game-of-thrones,20200625,tv,26
top-gear,20200625,mobile,44
breaking-bad,20200626,tv,685
top-gear,20200626,tv,91
family-guy,20200626,desktop,49
breaking-bad,20200626,tablet,324
top-gear,20200626,mobile,55
game-of-thrones,20200626,tv,32
top-gear,20200626,tablet,29
family-guy,20200626,tv,15
game-of-thrones,20200626,mobile,4433
family-guy,20200626,mobile,44
breaking-bad,20200626,tv,395
breaking-bad,20200626,tv,4
family-guy,20200626,tablet,4
breaking-bad,20200626,desktop,882
top-gear,20200626,tv,30
top-gear,20200626,desktop,127
breaking-bad,20200626,mobile,325
game-of-thrones,20200626,tv,4978
game-of-thrones,20200626,tv,2740
game-of-thrones,20200626,tablet,2903
game-of-thrones,20200626,desktop,8517
family-guy,20200626,tv,17
family-guy,20200627,mobile,12
family-guy,20200627,tv,40
breaking-bad,20200627,tv,566
game-of-thrones,20200627,mobile,3407
game-of-thrones,20200627,tv,3517
game-of-thrones,20200627,tv,2081
family-guy,20200627,tv,22
top-gear,20200627,desktop,108
breaking-bad,20200627,desktop,913
breaking-bad,20200627,tv,2
game-of-thrones,20200627,tablet,2155
breaking-bad,20200627,tv,344
top-gear,20200627,tablet,31
top-gear,20200627,tv,50
breaking-bad,20200627,mobile,314
game-of-thrones,20200627,desktop,6383
family-guy,20200627,desktop,28
top-gear,20200627,tv,28
game-of-thrones,20200627,tv,20
breaking-bad,20200627,tablet,293
family-guy,20200627,tablet,5
top-gear,20200627,mobile,35
top-gear,20200628,tv,82
game-of-thrones,20200628,tv,3026
game-of-thrones,20200628,tablet,1689
breaking-bad,20200628,desktop,754
family-guy,20200628,desktop,37
top-gear,20200628,tablet,19
game-of-thrones,20200628,mobile,2751
game-of-thrones,20200628,desktop,5243
breaking-bad,20200628,tv,315
game-of-thrones,20200628,tv,7
family-guy,20200628,tablet,18
family-guy,20200628,tv,30
breaking-bad,20200628,mobile,341
top-gear,20200628,desktop,191
breaking-bad,20200628,tv,2
family-guy,20200628,tv,32
top-gear,20200628,tv,64
game-of-thrones,20200628,tv,1764
breaking-bad,20200628,tablet,288
family-guy,20200628,mobile,30
top-gear,20200628,mobile,35
breaking-bad,20200628,tv,613
breaking-bad,20200629,tv,765
family-guy,20200629,desktop,41
breaking-bad,20200629,tv,5
family-guy,20200629,tablet,6
family-guy,20200629,mobile,13
game-of-thrones,20200629,tv,9
family-guy,20200629,tv,41
